playlist_genre,playlist_subgenre,instrumentalness,tmp_data,duration_ms,duration_sec,duration_min
rap,trap,6.94E-04,0.000694,271548,271.548,4.5258
rap,trap,1.31E-04,0.000131,204663,204.663,3.41105
rap,trap,0,0,269538,269.538,4.4923
rap,trap,0,0,249600,249.6,4.16
rap,trap,0,0,260179,260.179,4.336316667
rap,trap,1.15E-06,0.00000115,273321,273.321,4.55535
rap,trap,0,0,280646,280.646,4.677433333
rap,trap,0,0,282000,282,4.7
rap,trap,0,0,201226,201.226,3.353766667
rap,trap,2.41E-06,0.00000241,127561,127.561,2.126016667
rap,trap,0,0,193307,193.307,3.221783333
rap,trap,3.02E-04,0.000302,175170,175.17,2.9195
rap,trap,0,0,370492,370.492,6.174866667
rap,trap,0,0,240899,240.899,4.014983333
rap,trap,1.43E-06,0.00000143,152960,152.96,2.549333333
rap,trap,5.28E-05,0.0000528,270907,270.907,4.515116667
rap,trap,0,0,229376,229.376,3.822933333
rap,trap,0,0,301680,301.68,5.028
rap,trap,5.47E-04,0.000547,163607,163.607,2.726783333
rap,trap,0,0,268794,268.794,4.4799
rap,trap,0,0,270400,270.4,4.506666667
rap,trap,0,0,233584,233.584,3.893066667
rap,trap,0,0,262500,262.5,4.375
rap,trap,6.06E-04,0.000606,198315,198.315,3.30525
rap,trap,0,0,166080,166.08,2.768
rap,trap,2.55E-04,0.000255,225694,225.694,3.761566667
rap,trap,1.07E-06,0.00000107,178583,178.583,2.976383333
rap,trap,0,0,336149,336.149,5.602483333
rap,trap,0,0,224308,224.308,3.738466667
rap,trap,0,0,311726,311.726,5.195433333
rap,trap,0.00617,0.00617,257556,257.556,4.2926
rap,trap,0,0,346460,346.46,5.774333333
rap,trap,8.29E-04,0.000829,240054,240.054,4.0009
rap,trap,0,0,267110,267.11,4.451833333
rap,trap,0,0,414320,414.32,6.905333333
rap,trap,0,0,241504,241.504,4.025066667
rap,trap,0,0,219880,219.88,3.664666667
rap,trap,0,0,200000,200,3.333333333
rap,trap,0.00839,0.00839,144932,144.932,2.415533333
rap,trap,1.03E-05,0.0000103,248987,248.987,4.149783333
rap,trap,0,0,186839,186.839,3.113983333
rap,trap,0,0,214200,214.2,3.57
rap,trap,0,0,147251,147.251,2.454183333
rap,trap,0,0,234764,234.764,3.912733333
rap,trap,0,0,190827,190.827,3.18045
rap,trap,0,0,179003,179.003,2.983383333
rap,trap,0,0,202961,202.961,3.382683333
rap,trap,0,0,144000,144,2.4
rap,trap,0.0108,0.0108,135200,135.2,2.253333333
rap,trap,2.24E-04,0.000224,233867,233.867,3.897783333
rap,trap,0,0,142500,142.5,2.375
rap,trap,1.57E-06,0.00000157,266942,266.942,4.449033333
rap,trap,1.92E-04,0.000192,187171,187.171,3.119516667
rap,trap,0,0,204000,204,3.4
rap,trap,0.0541,0.0541,156867,156.867,2.61445
rap,trap,0,0,194333,194.333,3.238883333
rap,trap,0,0,172008,172.008,2.8668
rap,trap,0,0,196613,196.613,3.276883333
rap,trap,5.99E-06,0.00000599,168000,168,2.8
rap,trap,0,0,169771,169.771,2.829516667
rap,trap,0,0,232133,232.133,3.868883333
rap,trap,0,0,147208,147.208,2.453466667
rap,trap,1.07E-04,0.000107,180480,180.48,3.008
rap,trap,0,0,185518,185.518,3.091966667
rap,trap,0,0,258000,258,4.3
rap,trap,1.44E-05,0.0000144,201550,201.55,3.359166667
rap,trap,0,0,166484,166.484,2.774733333
rap,trap,1.75E-05,0.0000175,186923,186.923,3.115383333
rap,trap,0,0,197997,197.997,3.29995
rap,trap,3.51E-06,0.00000351,179277,179.277,2.98795
rap,trap,9.90E-06,0.0000099,170730,170.73,2.8455
rap,trap,0,0,155009,155.009,2.583483333
rap,trap,4.18E-05,0.0000418,154267,154.267,2.571116667
rap,trap,5.83E-06,0.00000583,175721,175.721,2.928683333
rap,trap,0,0,151109,151.109,2.518483333
rap,trap,0,0,170353,170.353,2.839216667
rap,trap,0,0,188483,188.483,3.141383333
rap,trap,0,0,215946,215.946,3.5991
rap,trap,0,0,181935,181.935,3.03225
rap,trap,4.82E-05,0.0000482,219293,219.293,3.654883333
rap,trap,1.39E-05,0.0000139,200000,200,3.333333333
rap,trap,0,0,213658,213.658,3.560966667
rap,trap,0,0,174560,174.56,2.909333333
rap,trap,5.19E-05,0.0000519,167442,167.442,2.7907
rap,trap,0,0,255202,255.202,4.253366667
rap,trap,0,0,237002,237.002,3.950033333
rap,trap,0.00158,0.00158,140952,140.952,2.3492
rap,trap,0,0,175488,175.488,2.9248
rap,trap,0,0,138776,138.776,2.312933333
rap,trap,0,0,176014,176.014,2.933566667
rap,trap,1.66E-04,0.000166,211006,211.006,3.516766667
rap,trap,0,0,225982,225.982,3.766366667
rap,trap,1.11E-06,0.00000111,146455,146.455,2.440916667
rap,trap,0,0,194400,194.4,3.24
rap,trap,0,0,241787,241.787,4.029783333
rap,trap,2.41E-06,0.00000241,160630,160.63,2.677166667
rap,trap,8.19E-04,0.000819,209646,209.646,3.4941
rap,trap,0,0,121836,121.836,2.0306
rap,trap,0,0,155276,155.276,2.587933333
rap,trap,6.01E-06,0.00000601,215676,215.676,3.5946
rap,trap,0,0,220000,220,3.666666667
rap,trap,7.58E-04,0.000758,148651,148.651,2.477516667
rap,trap,0,0,174538,174.538,2.908966667
rap,trap,0,0,194520,194.52,3.242
rap,trap,0,0,175385,175.385,2.923083333
rap,trap,0,0,114893,114.893,1.914883333
rap,trap,0,0,210370,210.37,3.506166667
rap,trap,0,0,163758,163.758,2.7293
rap,trap,3.15E-06,0.00000315,148000,148,2.466666667
rap,trap,0,0,165517,165.517,2.758616667
rap,trap,0.00404,0.00404,136150,136.15,2.269166667
rap,trap,0,0,252378,252.378,4.2063
rap,trap,0,0,173617,173.617,2.893616667
rap,trap,0,0,222857,222.857,3.714283333
rap,trap,0.0816,0.0816,205040,205.04,3.417333333
rap,trap,0,0,147822,147.822,2.4637
rap,trap,0,0,198000,198,3.3
rap,trap,0,0,197886,197.886,3.2981
rap,trap,0,0,240154,240.154,4.002566667
rap,trap,0,0,194789,194.789,3.246483333
rap,trap,0,0,188113,188.113,3.135216667
rap,trap,0,0,144640,144.64,2.410666667
rap,trap,0,0,183787,183.787,3.063116667
rap,trap,0,0,153617,153.617,2.560283333
rap,trap,0,0,194936,194.936,3.248933333
rap,trap,0,0,190658,190.658,3.177633333
rap,trap,0.0166,0.0166,257987,257.987,4.299783333
rap,trap,0.00372,0.00372,166606,166.606,2.776766667
rap,trap,0,0,187858,187.858,3.130966667
rap,trap,0,0,208296,208.296,3.4716
rap,trap,0,0,188152,188.152,3.135866667
rap,trap,8.58E-06,0.00000858,189357,189.357,3.15595
rap,trap,8.53E-04,0.000853,213471,213.471,3.55785
rap,trap,2.12E-06,0.00000212,316000,316,5.266666667
rap,trap,0,0,362281,362.281,6.038016667
rap,trap,1.84E-05,0.0000184,150000,150,2.5
rap,trap,1.46E-06,0.00000146,160078,160.078,2.667966667
rap,trap,0,0,212688,212.688,3.5448
rap,trap,0,0,210462,210.462,3.5077
rap,trap,0,0,220148,220.148,3.669133333
rap,trap,0,0,184000,184,3.066666667
rap,trap,0,0,203854,203.854,3.397566667
rap,trap,0,0,164458,164.458,2.740966667
rap,trap,0,0,169846,169.846,2.830766667
rap,trap,5.68E-05,0.0000568,150893,150.893,2.514883333
rap,trap,0,0,218453,218.453,3.640883333
rap,trap,0,0,115814,115.814,1.930233333
rap,trap,7.97E-06,0.00000797,125174,125.174,2.086233333
rap,trap,0,0,173512,173.512,2.891866667
rap,trap,1.85E-05,0.0000185,236216,236.216,3.936933333
rap,trap,0,0,201290,201.29,3.354833333
rap,trap,6.06E-06,0.00000606,165722,165.722,2.762033333
rap,trap,3.53E-05,0.0000353,199078,199.078,3.317966667
rap,trap,0,0,242000,242,4.033333333
rap,trap,2.34E-05,0.0000234,174178,174.178,2.902966667
rap,trap,0,0,151214,151.214,2.520233333
rap,trap,2.31E-04,0.000231,218639,218.639,3.643983333
rap,trap,1.70E-04,0.00017,200000,200,3.333333333
rap,trap,0,0,179034,179.034,2.9839
rap,trap,1.28E-06,0.00000128,180800,180.8,3.013333333
rap,trap,6.10E-06,0.0000061,156123,156.123,2.60205
rap,trap,4.91E-05,0.0000491,202667,202.667,3.377783333
rap,trap,0,0,152553,152.553,2.54255
rap,trap,0,0,194700,194.7,3.245
rap,trap,0,0,184242,184.242,3.0707
rap,trap,1.59E-04,0.000159,138000,138,2.3
rap,trap,3.08E-06,0.00000308,146360,146.36,2.439333333
rap,trap,3.13E-05,0.0000313,137214,137.214,2.2869
rap,trap,1.11E-06,0.00000111,207957,207.957,3.46595
rap,trap,0.00965,0.00965,186823,186.823,3.113716667
rap,trap,0,0,208731,208.731,3.47885
rap,trap,0,0,140212,140.212,2.336866667
rap,trap,9.94E-05,0.0000994,154066,154.066,2.567766667
rap,trap,1.12E-06,0.00000112,167238,167.238,2.7873
rap,trap,0.371,0.371,302251,302.251,5.037516667
rap,trap,0.00288,0.00288,123038,123.038,2.050633333
rap,trap,0,0,175029,175.029,2.91715
rap,trap,5.07E-06,0.00000507,186777,186.777,3.11295
rap,trap,0,0,217737,217.737,3.62895
rap,trap,0,0,179204,179.204,2.986733333
rap,trap,0,0,202411,202.411,3.373516667
rap,trap,0,0,178514,178.514,2.975233333
rap,trap,0,0,456940,456.94,7.615666667
rap,trap,6.92E-06,0.00000692,128880,128.88,2.148
rap,trap,2.02E-04,0.000202,229456,229.456,3.824266667
rap,trap,0,0,158741,158.741,2.645683333
rap,trap,0,0,207731,207.731,3.462183333
rap,trap,3.29E-06,0.00000329,267171,267.171,4.45285
rap,trap,0,0,139328,139.328,2.322133333
rap,trap,9.16E-06,0.00000916,161000,161,2.683333333
rap,trap,1.74E-06,0.00000174,244771,244.771,4.079516667
rap,trap,0,0,185197,185.197,3.086616667
rap,trap,0,0,204318,204.318,3.4053
rap,trap,0,0,185865,185.865,3.09775
rap,trap,0,0,258354,258.354,4.3059
rap,trap,0,0,166286,166.286,2.771433333
rap,trap,0,0,190253,190.253,3.170883333
rap,trap,4.68E-04,0.000468,136000,136,2.266666667
rap,trap,0.554,0.554,189257,189.257,3.154283333
rap,trap,4.99E-06,0.00000499,211000,211,3.516666667
rap,trap,0,0,277500,277.5,4.625
rap,trap,1.38E-06,0.00000138,145638,145.638,2.4273
rap,trap,0,0,221217,221.217,3.68695
rap,trap,0,0,234324,234.324,3.9054
rap,trap,8.02E-06,0.00000802,177103,177.103,2.951716667
rap,trap,0.00229,0.00229,243103,243.103,4.051716667
rap,trap,0.649,0.649,238681,238.681,3.978016667
rap,trap,0.867,0.867,247017,247.017,4.11695
rap,trap,0.756,0.756,254400,254.4,4.24
rap,trap,0,0,222154,222.154,3.702566667
rap,trap,0,0,206847,206.847,3.44745
rap,trap,0.427,0.427,176571,176.571,2.94285
rap,trap,0.00562,0.00562,216585,216.585,3.60975
rap,trap,5.35E-05,0.0000535,210612,210.612,3.5102
rap,trap,0.41,0.41,186677,186.677,3.111283333
rap,trap,4.95E-04,0.000495,151778,151.778,2.529633333
rap,trap,7.33E-04,0.000733,222387,222.387,3.70645
rap,trap,0.145,0.145,157049,157.049,2.617483333
rap,trap,7.37E-06,0.00000737,200727,200.727,3.34545
rap,trap,0.0101,0.0101,182000,182,3.033333333
rap,trap,1.05E-04,0.000105,227493,227.493,3.79155
rap,trap,0.317,0.317,237000,237,3.95
rap,trap,0,0,159000,159,2.65
rap,trap,4.81E-06,0.00000481,201600,201.6,3.36
rap,trap,0.847,0.847,284800,284.8,4.746666667
rap,trap,0,0,220853,220.853,3.680883333
rap,trap,0.804,0.804,212000,212,3.533333333
rap,trap,0.0124,0.0124,160219,160.219,2.670316667
rap,trap,6.47E-04,0.000647,168774,168.774,2.8129
rap,trap,0.00325,0.00325,261818,261.818,4.363633333
rap,trap,2.65E-05,0.0000265,210435,210.435,3.50725
rap,trap,0.784,0.784,234146,234.146,3.902433333
rap,trap,0.0238,0.0238,202400,202.4,3.373333333
rap,trap,0.00319,0.00319,211168,211.168,3.519466667
rap,trap,0.0157,0.0157,214400,214.4,3.573333333
rap,trap,5.73E-05,0.0000573,250612,250.612,4.176866667
rap,trap,2.66E-04,0.000266,168828,168.828,2.8138
rap,trap,1.92E-06,0.00000192,196000,196,3.266666667
rap,trap,0.00319,0.00319,212637,212.637,3.54395
rap,trap,0.0426,0.0426,159044,159.044,2.650733333
rap,trap,1.77E-04,0.000177,173647,173.647,2.894116667
rap,trap,1.57E-06,0.00000157,183258,183.258,3.0543
rap,trap,0.00346,0.00346,200000,200,3.333333333
rap,trap,0,0,243529,243.529,4.058816667
rap,trap,3.26E-04,0.000326,156643,156.643,2.610716667
rap,trap,7.00E-04,0.0007,186462,186.462,3.1077
rap,trap,0.346,0.346,231269,231.269,3.854483333
rap,trap,0,0,192938,192.938,3.215633333
rap,trap,0.729,0.729,195449,195.449,3.257483333
rap,trap,0.0057,0.0057,169079,169.079,2.817983333
rap,trap,0,0,236840,236.84,3.947333333
rap,trap,0,0,200187,200.187,3.33645
rap,trap,0.908,0.908,189273,189.273,3.15455
rap,trap,4.64E-05,0.0000464,188000,188,3.133333333
rap,trap,0,0,161999,161.999,2.699983333
rap,trap,0,0,211667,211.667,3.527783333
rap,trap,0,0,176079,176.079,2.93465
rap,trap,0.0402,0.0402,209485,209.485,3.491416667
rap,trap,0.0013,0.0013,211304,211.304,3.521733333
rap,trap,0,0,194707,194.707,3.245116667
rap,trap,0.932,0.932,175386,175.386,2.9231
rap,trap,0.00214,0.00214,256012,256.012,4.266866667
rap,trap,0.02,0.02,175966,175.966,2.932766667
rap,trap,3.49E-06,0.00000349,188800,188.8,3.146666667
rap,trap,1.96E-04,0.000196,171474,171.474,2.8579
rap,trap,0.666,0.666,191983,191.983,3.199716667
rap,trap,0,0,252000,252,4.2
rap,trap,1.52E-04,0.000152,181615,181.615,3.026916667
rap,trap,0.634,0.634,181875,181.875,3.03125
rap,trap,9.51E-04,0.000951,156817,156.817,2.613616667
rap,trap,9.89E-05,0.0000989,187500,187.5,3.125
rap,trap,0,0,178909,178.909,2.981816667
rap,trap,0.0308,0.0308,268000,268,4.466666667
rap,trap,0,0,187795,187.795,3.129916667
rap,trap,0.00327,0.00327,218667,218.667,3.64445
rap,trap,0.0264,0.0264,190542,190.542,3.1757
rap,trap,1.16E-06,0.00000116,244571,244.571,4.076183333
rap,trap,3.41E-05,0.0000341,234099,234.099,3.90165
rap,trap,0,0,174171,174.171,2.90285
rap,trap,7.09E-04,0.000709,188984,188.984,3.149733333
rap,trap,1.06E-05,0.0000106,198400,198.4,3.306666667
rap,trap,0,0,203615,203.615,3.393583333
rap,trap,0.0107,0.0107,248000,248,4.133333333
rap,trap,0,0,170400,170.4,2.84
rap,trap,0.616,0.616,187000,187,3.116666667
rap,trap,0,0,188166,188.166,3.1361
rap,trap,0,0,164712,164.712,2.7452
rap,trap,0.00248,0.00248,206400,206.4,3.44
rap,trap,0.0107,0.0107,165333,165.333,2.75555
rap,trap,1.25E-06,0.00000125,184870,184.87,3.081166667
rap,trap,0,0,206198,206.198,3.436633333
rap,trap,4.21E-04,0.000421,248471,248.471,4.141183333
rap,trap,2.33E-06,0.00000233,210000,210,3.5
rap,trap,0,0,262400,262.4,4.373333333
rap,trap,0,0,174780,174.78,2.913
rap,trap,0.146,0.146,240000,240,4
rap,trap,2.16E-04,0.000216,171111,171.111,2.85185
rap,trap,1.90E-06,0.0000019,145801,145.801,2.430016667
rap,trap,2.71E-06,0.00000271,175447,175.447,2.924116667
rap,trap,2.68E-06,0.00000268,256920,256.92,4.282
rap,trap,1.57E-05,0.0000157,289899,289.899,4.83165
rap,trap,1.39E-05,0.0000139,211115,211.115,3.518583333
rap,trap,1.86E-06,0.00000186,211888,211.888,3.531466667
rap,trap,3.35E-06,0.00000335,215103,215.103,3.58505
rap,trap,6.59E-05,0.0000659,217227,217.227,3.62045
rap,trap,0,0,252269,252.269,4.204483333
rap,trap,1.41E-06,0.00000141,204809,204.809,3.413483333
rap,trap,0,0,233000,233,3.883333333
rap,trap,0,0,253333,253.333,4.222216667
rap,trap,1.97E-06,0.00000197,262269,262.269,4.37115
rap,trap,0,0,196960,196.96,3.282666667
rap,trap,0.00464,0.00464,194526,194.526,3.2421
rap,trap,1.05E-06,0.00000105,177328,177.328,2.955466667
rap,trap,9.35E-05,0.0000935,211222,211.222,3.520366667
rap,trap,1.36E-05,0.0000136,219457,219.457,3.657616667
rap,trap,2.69E-06,0.00000269,204853,204.853,3.414216667
rap,trap,0,0,227603,227.603,3.793383333
rap,trap,0.00214,0.00214,231933,231.933,3.86555
rap,trap,1.40E-05,0.000014,157248,157.248,2.6208
rap,trap,0,0,272120,272.12,4.535333333
rap,trap,0,0,189880,189.88,3.164666667
rap,trap,0,0,247067,247.067,4.117783333
rap,trap,2.28E-05,0.0000228,214475,214.475,3.574583333
rap,trap,0,0,296227,296.227,4.937116667
rap,trap,0,0,153253,153.253,2.554216667
rap,trap,1.30E-05,0.000013,209558,209.558,3.492633333
rap,trap,2.19E-05,0.0000219,279432,279.432,4.6572
rap,trap,3.97E-06,0.00000397,197347,197.347,3.289116667
rap,trap,2.11E-05,0.0000211,208442,208.442,3.474033333
rap,trap,7.24E-04,0.000724,213913,213.913,3.565216667
rap,trap,0,0,315862,315.862,5.264366667
rap,trap,0,0,205714,205.714,3.428566667
rap,trap,0.00142,0.00142,185427,185.427,3.09045
rap,trap,3.18E-04,0.000318,175326,175.326,2.9221
rap,trap,4.69E-06,0.00000469,218658,218.658,3.6443
rap,trap,0,0,138462,138.462,2.3077
rap,trap,1.07E-06,0.00000107,177231,177.231,2.95385
rap,trap,4.85E-06,0.00000485,156170,156.17,2.602833333
rap,trap,0,0,149187,149.187,2.48645
rap,trap,9.19E-06,0.00000919,259200,259.2,4.32
rap,trap,0,0,169719,169.719,2.82865
rap,trap,1.40E-04,0.00014,123519,123.519,2.05865
rap,trap,0,0,160121,160.121,2.668683333
rap,trap,0,0,121038,121.038,2.0173
rap,trap,6.14E-05,0.0000614,152079,152.079,2.53465
rap,trap,4.69E-04,0.000469,122482,122.482,2.041366667
rap,trap,1.67E-04,0.000167,200000,200,3.333333333
rap,trap,0,0,206636,206.636,3.443933333
rap,trap,0.161,0.161,177890,177.89,2.964833333
rap,trap,0,0,224812,224.812,3.746866667
rap,trap,0,0,151643,151.643,2.527383333
rap,trap,0,0,222080,222.08,3.701333333
rap,trap,0,0,230260,230.26,3.837666667
rap,trap,8.21E-06,0.00000821,146526,146.526,2.4421
rap,trap,0,0,151844,151.844,2.530733333
rap,trap,0,0,197920,197.92,3.298666667
rap,trap,1.70E-04,0.00017,142163,142.163,2.369383333
rap,trap,2.13E-04,0.000213,143377,143.377,2.389616667
rap,trap,1.55E-04,0.000155,210035,210.035,3.500583333
rap,trap,4.69E-04,0.000469,163385,163.385,2.723083333
rap,trap,0,0,196204,196.204,3.270066667
rap,trap,0,0,298394,298.394,4.973233333
rap,trap,0,0,229415,229.415,3.823583333
rap,trap,5.61E-06,0.00000561,109207,109.207,1.820116667
rap,trap,0,0,185170,185.17,3.086166667
rap,trap,2.65E-06,0.00000265,133728,133.728,2.2288
rap,trap,0,0,194092,194.092,3.234866667
rap,trap,3.06E-05,0.0000306,169233,169.233,2.82055
rap,trap,0,0,237429,237.429,3.95715
rap,trap,0,0,112273,112.273,1.871216667
rap,trap,0,0,209531,209.531,3.492183333
rap,trap,0,0,100356,100.356,1.6726
rap,trap,0,0,178295,178.295,2.971583333
rap,trap,0,0,163081,163.081,2.718016667
rap,trap,0,0,213618,213.618,3.5603
rap,trap,3.47E-06,0.00000347,239604,239.604,3.9934
rap,trap,1.04E-06,0.00000104,216917,216.917,3.615283333
rap,trap,0,0,242500,242.5,4.041666667
rap,trap,0,0,178422,178.422,2.9737
rap,trap,0,0,178000,178,2.966666667
rap,trap,1.64E-06,0.00000164,216056,216.056,3.600933333
rap,trap,0,0,182293,182.293,3.038216667
rap,trap,0,0,246967,246.967,4.116116667
rap,trap,0,0,206885,206.885,3.448083333
rap,trap,0.811,0.811,175547,175.547,2.925783333
rap,trap,0.0108,0.0108,232275,232.275,3.87125
rap,trap,0.0128,0.0128,252800,252.8,4.213333333
rap,trap,0.884,0.884,147679,147.679,2.461316667
rap,trap,0.922,0.922,153886,153.886,2.564766667
rap,trap,0.635,0.635,178219,178.219,2.970316667
rap,trap,0.00855,0.00855,192713,192.713,3.211883333
rap,trap,0.00114,0.00114,143172,143.172,2.3862
rap,trap,0.723,0.723,183400,183.4,3.056666667
rap,trap,0.837,0.837,176000,176,2.933333333
rap,trap,0.714,0.714,224000,224,3.733333333
rap,trap,0.712,0.712,161758,161.758,2.695966667
rap,trap,0.836,0.836,360862,360.862,6.014366667
rap,trap,0.689,0.689,226000,226,3.766666667
rap,trap,1.04E-05,0.0000104,182400,182.4,3.04
rap,trap,0.448,0.448,194625,194.625,3.24375
rap,trap,0.01,0.01,176804,176.804,2.946733333
rap,trap,0.12,0.12,198400,198.4,3.306666667
rap,trap,0.794,0.794,237252,237.252,3.9542
rap,trap,0.0949,0.0949,137143,137.143,2.285716667
rap,trap,0.528,0.528,116874,116.874,1.9479
rap,trap,4.43E-05,0.0000443,156800,156.8,2.613333333
rap,trap,0.0114,0.0114,174307,174.307,2.905116667
rap,trap,0.00347,0.00347,192000,192,3.2
rap,trap,0.605,0.605,224503,224.503,3.741716667
rap,trap,0.708,0.708,144004,144.004,2.400066667
rap,trap,5.94E-05,0.0000594,148000,148,2.466666667
rap,trap,0.00162,0.00162,215040,215.04,3.584
rap,trap,0.817,0.817,160502,160.502,2.675033333
rap,trap,0.746,0.746,140571,140.571,2.34285
rap,trap,7.18E-06,0.00000718,192000,192,3.2
rap,trap,0.624,0.624,243200,243.2,4.053333333
rap,trap,0.929,0.929,166562,166.562,2.776033333
rap,trap,1.91E-04,0.000191,185258,185.258,3.087633333
rap,trap,0.469,0.469,251775,251.775,4.19625
rap,trap,0,0,192022,192.022,3.200366667
rap,trap,7.81E-06,0.00000781,196800,196.8,3.28
rap,trap,0.971,0.971,138394,138.394,2.306566667
rap,trap,0.803,0.803,204852,204.852,3.4142
rap,trap,0.111,0.111,174016,174.016,2.900266667
rap,trap,2.66E-05,0.0000266,208074,208.074,3.4679
rap,trap,0.718,0.718,124508,124.508,2.075133333
rap,trap,0.201,0.201,179200,179.2,2.986666667
rap,trap,0.185,0.185,214107,214.107,3.56845
rap,trap,0.00163,0.00163,185600,185.6,3.093333333
rap,trap,0.667,0.667,188033,188.033,3.133883333
rap,trap,0.252,0.252,204800,204.8,3.413333333
rap,trap,0.0303,0.0303,230710,230.71,3.845166667
rap,trap,0,0,185600,185.6,3.093333333
rap,trap,1.24E-04,0.000124,212571,212.571,3.54285
rap,trap,0.361,0.361,207000,207,3.45
rap,trap,0.928,0.928,153617,153.617,2.560283333
rap,trap,0.163,0.163,147568,147.568,2.459466667
rap,trap,0.441,0.441,192000,192,3.2
rap,trap,0.00455,0.00455,255000,255,4.25
rap,trap,0.0032,0.0032,171000,171,2.85
rap,trap,0.88,0.88,225231,225.231,3.75385
rap,trap,0.15,0.15,174968,174.968,2.916133333
rap,trap,0.845,0.845,219429,219.429,3.65715
rap,trap,2.26E-05,0.0000226,163409,163.409,2.723483333
rap,trap,0.0731,0.0731,202500,202.5,3.375
rap,trap,0.0785,0.0785,203184,203.184,3.3864
rap,trap,0,0,152000,152,2.533333333
rap,trap,0.0302,0.0302,144917,144.917,2.415283333
rap,trap,0.0704,0.0704,209143,209.143,3.485716667
rap,trap,0.39,0.39,183900,183.9,3.065
rap,trap,0.813,0.813,173147,173.147,2.885783333
rap,trap,0.00368,0.00368,244966,244.966,4.082766667
rap,trap,0.861,0.861,217742,217.742,3.629033333
rap,trap,0.0466,0.0466,141351,141.351,2.35585
rap,trap,0.827,0.827,178573,178.573,2.976216667
rap,trap,0.695,0.695,171518,171.518,2.858633333
rap,trap,0.707,0.707,208463,208.463,3.474383333
rap,trap,0.881,0.881,233565,233.565,3.89275
rap,trap,1.60E-04,0.00016,286667,286.667,4.777783333
rap,trap,0.0501,0.0501,145554,145.554,2.4259
rap,trap,0,0,166552,166.552,2.775866667
rap,trap,6.98E-05,0.0000698,180448,180.448,3.007466667
rap,trap,1.50E-04,0.00015,256427,256.427,4.273783333
rap,trap,0.00185,0.00185,198120,198.12,3.302
rap,trap,0.292,0.292,217333,217.333,3.622216667
rap,trap,6.23E-04,0.000623,206087,206.087,3.434783333
rap,trap,0.78,0.78,205241,205.241,3.420683333
rap,trap,0.88,0.88,174000,174,2.9
rap,trap,0.787,0.787,248364,248.364,4.1394
rap,trap,0.182,0.182,169600,169.6,2.826666667
rap,trap,0.00455,0.00455,182182,182.182,3.036366667
rap,trap,0.499,0.499,186833,186.833,3.113883333
rap,trap,0.0218,0.0218,224052,224.052,3.7342
rap,trap,0.0149,0.0149,151619,151.619,2.526983333
rap,trap,0.0983,0.0983,177290,177.29,2.954833333
rap,trap,4.94E-04,0.000494,268966,268.966,4.482766667
rap,trap,0.629,0.629,150600,150.6,2.51
rap,trap,1.09E-05,0.0000109,185600,185.6,3.093333333
rap,trap,0.342,0.342,224000,224,3.733333333
rap,trap,1.66E-06,0.00000166,214929,214.929,3.58215
rap,trap,0.49,0.49,217600,217.6,3.626666667
rap,trap,0.731,0.731,154000,154,2.566666667
rap,trap,2.78E-06,0.00000278,248000,248,4.133333333
rap,trap,0.698,0.698,165634,165.634,2.760566667
rap,trap,0.00285,0.00285,183719,183.719,3.061983333
rap,trap,0,0,154827,154.827,2.58045
rap,trap,0,0,115214,115.214,1.920233333
rap,trap,0,0,175059,175.059,2.91765
rap,trap,0,0,203077,203.077,3.384616667
rap,trap,0,0,200640,200.64,3.344
rap,trap,0,0,236008,236.008,3.933466667
rap,trap,6.92E-06,0.00000692,168750,168.75,2.8125
rap,trap,0,0,176000,176,2.933333333
rap,trap,0,0,165120,165.12,2.752
rap,trap,0,0,235200,235.2,3.92
rap,trap,0,0,216000,216,3.6
rap,trap,1.67E-04,0.000167,212571,212.571,3.54285
rap,trap,0,0,234462,234.462,3.9077
rap,trap,0,0,151742,151.742,2.529033333
rap,trap,0.00233,0.00233,150674,150.674,2.511233333
rap,trap,5.67E-05,0.0000567,200548,200.548,3.342466667
rap,trap,0,0,218972,218.972,3.649533333
rap,trap,1.43E-05,0.0000143,99605,99.605,1.660083333
rap,trap,0,0,156047,156.047,2.600783333
rap,trap,0.00339,0.00339,190986,190.986,3.1831
rap,trap,3.88E-06,0.00000388,160000,160,2.666666667
rap,trap,0,0,254351,254.351,4.239183333
rap,trap,0,0,171725,171.725,2.862083333
rap,trap,0.113,0.113,131667,131.667,2.19445
rap,trap,0,0,133091,133.091,2.218183333
rap,trap,0,0,149965,149.965,2.499416667
rap,trap,0,0,198621,198.621,3.31035
rap,trap,1.64E-04,0.000164,197209,197.209,3.286816667
rap,trap,0.0155,0.0155,146100,146.1,2.435
rap,trap,0,0,166634,166.634,2.777233333
rap,trap,0,0,190588,190.588,3.176466667
rap,trap,0.00344,0.00344,210179,210.179,3.502983333
rap,trap,4.15E-06,0.00000415,176000,176,2.933333333
rap,trap,4.25E-05,0.0000425,213333,213.333,3.55555
rap,trap,0,0,192400,192.4,3.206666667
rap,trap,0,0,184034,184.034,3.067233333
rap,trap,5.50E-04,0.00055,239909,239.909,3.998483333
rap,trap,0,0,219906,219.906,3.6651
rap,trap,0.00545,0.00545,202411,202.411,3.373516667
rap,trap,0,0,219692,219.692,3.661533333
rap,trap,1.85E-04,0.000185,206429,206.429,3.440483333
rap,trap,0,0,181461,181.461,3.02435
rap,trap,0,0,182440,182.44,3.040666667
rap,trap,0,0,142776,142.776,2.3796
rap,trap,0,0,139200,139.2,2.32
